id,name
159588,suicide by hanging
159595,sexual torture
159600,exploding truck
159601,cuckold
159602,garbage dump
9833,lesbian relationship
2411,new orleans
4323,hunting human beings
15137,union
41599,sailor
207678,human prey
208176,immigrant experience
1400,swordplay
8421,saddam hussein
15087,iraq war
5595,sleepover
1209,wales
214527,cartographer
1436,inventor
4812,plan
6129,company
6133,industry
203525,board
203528,stocks
208186,unsuccessful
2470,education
4595,u.s. army
15134,election
33632,apartment
208633,secret service agent
13015,terrorism
156306,price of fame
164409,tina turner
164414,black woman
164431,cameo appearance by real life subject
164443,african american music
164866,black family
4487,boxing match
162914,one night
1719,paleontology
1720,tyrannosaurus rex
1764,triceratops
1765,brontosaurus
1767,electric fence
12616,dinosaur
158340,theme park
178010,jurassic park
917,journalism
1003,photographer
206977,hitchhike
1416,jazz
1759,night life
1953,vault
2375,junkie
2671,heroin
178869,lassie
952,lightning
184671,jack
1874,car dealer
2142,anonymity
159141,sperm donor
4617,insurance fraud
6431,boarder
3868,face transplant
155231,reference to william shakespeare
163335,man with glasses
168346,"manhattan, new york city"
6147,delinquency
1336,ransom
4460,terror cell
5422,special unit
10185,covert operation
18420,surveillance
161998,night vision goggles
185692,intelligence agent
220935,nerve gas
4342,geisha
4481,deceived wife
5502,castration
5579,strangle
12420,unsimulated sex
197508,erotic 70s
4433,conversation
11677,secretary
208467,dinner date
1338,bachelor
894,depression
166927,symphony
207592,piano
208167,psychiatrist patient relationship
220448,bipolar disorder
11510,unfaithfulness
174916,bowling alley
208125,alimony
2546,mask
167808,fake identity
228653,reference to the book of revelation
1412,becoming an adult
160243,classmate
9887,surrealism
208283,failing business
9774,prison guard
40847,near future
162380,ex soldier
235648,prisoners
7153,queen elizabeth i
177998,nobility
190071,gender bender
12414,escaped convict
170865,child kidnapping
177609,criminologist
9766,hiv
41589,dying
186782,discrimination
207968,judiciary
1942,strangeness
3590,piano lessons
3595,deceived husband
7879,secret love
1014,loss of lover
1647,sadness
579,american football
14530,director
2374,bad mother-in-law
2797,mother-in-law
10958,man hunt
12997,dinner
33965,christmas eve
215334,marriage counseling
1655,country house
2382,flower
14905,britain
33360,employer
1004,commercial
5920,advertising expert
8066,kaserne
9479,stau
193547,teachers and students
279,usa
907,japanese
12570,whodunit
18100,seppuku
167618,bulletproof vest
3179,sanatorium
8890,cornflakes
33699,policeman
184213,robocop
616,witch
4147,robin hood
11715,arrow
10978,bad cop
12366,hitwoman
836,resistance
6218,right wing radicalism
207915,white supremacists
160190,aspiration
2981,homelessness
6025,photography
1382,factory
1631,concentration camp
1701,hero
1739,holocaust
3599,defense industry
194409,the holocaust
1484,pitcher
191043,mentally ill
316,chess
2348,hustler
5561,child prodigy
6783,orphanage
194430,small village
2105,garden
9180,yorkshire
193263,old mansion
210200,english garden
4556,protection
6170,motherly love
7717,evil mother
168196,perfection
1815,atomic bomb
2336,ladykiller
3363,hypnosis
155494,radio series
189115,invisibility
190034,the shadow
4327,stroke of fate
8095,oxford
697,loss of son
1850,daily life
3131,modern society
3457,cellist
1499,pastor
6023,drawing and painting
161216,blasphemy
155795,art dealer
5824,video surveillance
11318,landlord
11494,drug use
15128,sex talk
33347,apartment building
182422,landlord tenant relationship
184312,mind game
207767,erotic thriller
178657,tech noir
238847,futurista
238848,lluvia
4932,farm
9468,liar
171508,pancreas
171518,thong
171521,city boy
4452,butcher
5923,sister
157758,axe murder
5446,observer
180668,homicide detective
83,saving the world
194215,multiple dimensions
8350,sprung
187368,pillow fight
187370,catcher in the rye
187376,odd couple
187387,water balloon
187401,pregnancy scare
187416,water gun
4062,skeleton
8637,fall from height
9720,woods
12198,pumpkin
12199,jack o lantern
12200,saving christmas
14577,musketeer
10291,organized crime
2150,cocaine
163656,gun violence
6085,election campaign
201768,cinéma vérité
4414,adventure
33491,part animated
11501,cheating wife
33451,masturbation
206850,canuxploitation
208376,willing to be murdered
2544,ugliness
190116,school life
7025,industrial revolution
1721,fight
3347,volcano
11428,convertible
11454,scam
18128,inmate
156731,escort
163072,embezzlement
208251,nervous
2456,industrialist
2907,scarab
3338,invention
4978,immortality
5728,tycoon
185420,antique dealer
170125,cosmetologist
1773,socialism
2606,jew
3508,underwear
3603,fascist
4313,condom
6069,class
9888,spanking
10144,anti semitism
11935,working class
15129,vagina
155275,fingering
157912,bigotry
159959,reform school
174254,slingshot
188987,boyfriend girlfriend relationship
214548,1930s
158591,injury
180523,neighborhood
214954,recuperation
4358,shenanigan
9084,clubhaus
155939,group of friends
173504,lgbt history
604,dwarves
10596,argentina
6095,house
15075,mischief
163841,booby trap
169826,home alone
169829,suburban chicago
169850,mischievous child
881,money transfer
975,money laundering
1553,pottery
210530,spiritism
6513,cartoon
173259,arab
190536,genie
1366,shotgun
11426,moral ambiguity
14946,fictional war
160131,morphing
162532,shape shifter
175468,savior
175472,catch phrase
238240,Øverste hylde
13037,drug smuggling
848,double life
855,fictional place
8087,horror
12565,psychological thriller
14895,cannibal
33872,animal in cast credits
208048,cannibalism
2013,attempted murder
3758,appearance
166625,candlelight vigil
169341,snow white
3071,prince
3096,book
161271,beast
190915,belle
2251,lie
2710,fairy
3244,pinocchio
3473,carnival
5560,nose
10499,pool
33674,conscience
33675,jackass
33676,figaro
33677,sneezing
592,capitalism
995,cinderella
996,expensive restaurant
1022,workaholic
1023,fire escape
2176,music teacher
163671,steam locomotive
189262,righteous rage
3582,bride
13159,chinese
171817,groom
208544,tofu
238239,bagved
9955,urban legend
10541,curse
12339,slasher
14692,hook
46951,mirror
161712,hook for a hand
11011,morality
181532,protégé
205850,turn of the century
3796,auto
9409,north dakota
15151,car dealership
33598,woodchipper
391,flying car
10471,cult favorite
11487,midnight movie
161919,adult animation
5721,engineer
6154,hell
8377,pinhead
17996,puzzle box
161208,cenobites
209027,artificial
6894,aunt
182376,gentleman
548,countryside
1223,switzerland
2346,worker
157192,hardship
214887,foreigners
1571,return
4906,suspension
514,spain
744,madrid
155251,novelist
172972,old woman
157972,chimpanzee
157987,animal actor
158024,critically bashed
4560,mountaineer
9824,reunion
11336,young boy
4411,sexism
6563,wine
14831,stabbing
156042,hypocrisy
208517,elitism
208518,burial
2637,bishop
5593,pornographic video
15319,attraction
1577,solidarity
5509,spanish civil war
5882,franco regime
5965,marxism
1947,answering machine
6103,telephone
187551,telephone sex
163277,childbirth
168471,biracial
200690,matriarchy
2952,gulf war
155761,phone sex
207583,actress
3152,planned murder
4516,romantic rivalry
207390,missing body
5968,amazon
155816,ex-wife
2426,group sex
3183,bisexuality
965,age difference
4193,retiree
6049,praise
11110,dead soldier
11117,tank
11124,medal
2001,arms deal
3269,secret mission
3530,prague
4683,tgv
10364,mission
11134,espionage
33705,agent
2580,shipwreck
208555,evil priest
208556,mother daughter reunion
172471,divorce lawyer
18293,chef
208678,anorexic
4798,despot
14643,battle
161257,medieval
222855,dragonheart
1482,trainer
2273,role of women
9253,slapstick
163180,old friends
163223,prize money
165583,interracial friendship
544,sailboat
155440,hitchcockian
155845,french noir
189574,evil man
209096,forger
157799,older woman younger man relationship
208561,pharmaceuticals
3914,kitchen
14558,bathtub
154855,wedding anniversary
2602,cellar
7991,belgrad
8908,widerstand
236316,anarchic comedy
7476,older woman seduces younger guy
10337,cheat on husband
9917,mixed martial arts
12379,kumite
14961,chop socky
2232,move
2385,monsoon
2467,difficult childhood
5252,misery
34139,railroad
202735,help
978,broken engagement
33485,calcutta
3926,tastelessness
6026,film and cinema
14544,robot
176746,basketball team
177208,basketball game
177218,basketball court
177219,tweety bird
177224,speedy gonzales
177227,cartoon chicken
177228,sylvester the cat
177230,cartoon reality crossover
177231,basketball hoop
177232,cartoon skunk
11239,distant future
165580,cult classic
191144,female mercenary
11734,police corruption
179571,tijuana
194000,strained relationship
155517,lemmy caution
155518,nouvelle vague
6293,telescope
6564,terminal illness
7059,anti-communism
33501,political
5629,role reversal
180828,train wreck
1280,lasergun
160342,female detective
161982,murder investigation
166109,child murder
1326,infidelity
987,overweight child
4539,overweight man
10623,jock
156866,based on short story
170418,public humiliation
170431,blow up doll
170434,letterman jacket
170435,cruel joke
397,bare knuckle boxing
486,himalaya
3434,thailand
8406,street artist
10514,muay thai
10515,kick boxing
3740,radio presenter
3864,false identity
4049,decoy
4214,beguilement
156143,kitten
158222,great dane
1857,irish-american
10450,boston celtics
7606,dictatorship
11289,woman reporter
800,bounty
3246,prosecution
3731,illness and injury
9454,frontier
222114,fear of dying
231680,wanted dead or alive
1649,provence
4849,exile
2804,exploitation
14857,juvenile delinquent
41644,gunshot
167159,switchblade
5347,clumsy fellow
41406,middle ages
2281,mistake in person
11628,cloning
12572,experiment gone wrong
33496,construction
4252,black magic
5147,sorcery
167560,hair loss
170356,outsider
177872,occult ritual
191655,karma
208787,newcomer
237016,love spell
193208,promoter
718,confession
3134,louisiana
5385,survivor
6093,assault
222788,dave robicheaux
10601,blaxploitation
166492,drive by shooting
181858,gang violence
188907,street shootout
233429,gangsters
3293,gas attack
2349,german
208540,war criminal
10327,undead
11187,grim reaper
12377,zombie
162810,macabre
207769,grotesque
2213,tornado
2214,twister
2493,oklahoma
3337,metereologist
3693,climate
3875,barn
5096,natural disaster
5543,cow
9276,truck
12335,aunt niece relationship
12336,storm chaser
175518,scientist bar
175522,electrical torture
175529,pretending to be a prostitute
175530,sprayed with water
175533,pressure washer
175536,obese
8499,implantat
13141,based on manga
3405,blow job
156092,fat suit
156093,steven king
15267,james bond spoof
182287,sheep rustling
210009,wallace & gromit
157138,numbers racket
11208,conspiracy theory
2212,greenhouse effect
5769,global warming
9739,extraterrestrial
10222,astronomer
41338,climatologist
162357,observatory
162459,alien language
162461,golf club
162463,volkswagen beetle
162464,liquid nitrogen
162466,screwdriver
162467,cosmic zoom
226240,radio telescope
226241,satellite dish
213798,allies
2106,cold war
2531,strategic air command
160370,war room
160377,bomber pilot
160387,ex nazi
194825,doomsday device
214655,absurdism
3307,surreal
3569,latin
14709,profile
4264,stalingrad
3284,phantom
3625,silver
3720,power
8643,jade
