cid,movie_id,character,gender,person_id,name
766,65,Janeane,1,343,"Taryn Manning"
767,65,"Papa Doc",2,53650,"Anthony Mackie"
771,66,"Luther Whitney",2,190,"Clint Eastwood"
772,66,"President Allen Richmond",2,193,"Gene Hackman"
773,66,"Seth Frank",2,228,"Ed Harris"
774,66,"Bill Burton",2,349,"Scott Glenn"
775,66,"Kate Whitney",1,350,"Laura Linney"
776,66,"Gloria Russell",1,351,"Judy Davis"
777,66,"Tim Collin",2,352,"Dennis Haysbert"
788,66,"Art Student",1,389,"Alison Eastwood"
789,66,"Christy Sullivan",1,404,"Melora Hardin"
791,66,"Walter Sullivan",2,5249,"E.G. Marshall"
801,68,"Sam Lowry",2,378,"Jonathan Pryce"
802,68,"Archibald 'Harry' Tuttle",2,380,"Robert De Niro"
803,68,"Mrs. Ida Lowry",1,381,"Katherine Helmond"
804,68,"Mr. M. Kurtzmann",2,65,"Ian Holm"
805,68,Spoor,2,382,"Bob Hoskins"
806,68,"Jack Lint",2,383,"Michael Palin"
807,68,"Mr. Warrenn",2,385,"Ian Richardson"
808,68,"Mr. Helpmann",2,386,"Peter Vaughan"
809,68,"Jill Layton",1,387,"Kim Greist"
810,68,"Dr. Jaffe",2,388,"Jim Broadbent"
811,68,"Smoking Man (uncredited)",2,280,"Terry Gilliam"
818,68,"Mrs. Alma Terrain",1,97167,"Barbara Hicks"
819,68,"Harvey Lime",0,374,"Charles McKeown"
820,68,Dowser,2,14325,"Derrick O'Connor"
821,68,Shirley,0,177594,"Kathryn Pogson"
822,68,Spiro,0,22171,"Bryan Pringle"
826,70,"Frankie Dunn",2,190,"Clint Eastwood"
827,70,"Danger Barch",2,449,"Jay Baruchel"
828,70,"Big Willie Little",2,450,"Mike Colter"
829,70,"Billie 'The Blue Bear'",0,451,"Lucia Rijker"
830,70,"Earline Fitzgerald",1,452,"Margo Martindale"
831,70,"Mardell Fitzgerald",1,453,"Riki Lindhome"
832,70,Omar,2,454,"Michael Peña"
845,70,"Maggie Fitzgerald",1,448,"Hilary Swank"
846,70,"Eddie Scrap-Iron Dupris",2,192,"Morgan Freeman"
847,70,"Shawrelle Berry",2,53650,"Anthony Mackie"
849,70,"Father Horvak",2,31713,"Brían F. O'Byrne"
864,71,"Mrs. Wilkinson",1,477,"Julie Walters"
865,71,"Billy Elliot",2,478,"Jamie Bell"
866,71,"Tony Elliot",2,479,"Jamie Draven"
867,71,"Jackie Elliot",2,480,"Gary Lewis"
868,71,Grandmother,1,481,"Jean Heywood"
869,71,"Michael Caffrey",2,482,"Stuart Wells"
870,71,"Debbie Wilkinson",0,483,"Nicola Blackwell"
871,71,"Billy's mother",0,487,"Janine Birkett"
876,73,"Derek Vinyard",2,819,"Edward Norton"
877,73,"Danny Vinyard",2,820,"Edward Furlong"
878,73,"Doris Vinyard",1,821,"Beverly D'Angelo"
879,73,"Dr. Bob Sweeney",2,822,"Avery Brooks"
880,73,"Davina Vinyard",1,823,"Jennifer Lien"
881,73,"Seth Ryan",2,824,"Ethan Suplee"
882,73,"Cameron Alexander",2,825,"Stacy Keach"
883,73,Stacey,1,826,"Fairuza Balk"
884,73,Murray,2,827,"Elliott Gould"
885,73,Lamont,2,828,"Guy Torry"
886,73,"Dennis Vinyard",2,829,"William Russ"
887,73,Rasmussen,2,830,"Joe Cortese"
888,73,"Little Henry",2,831,"Jason Bose Smith"
889,73,Lawrence,2,832,"Antonio David Lyons"
890,73,"Mitch McCormick",2,833,"Alex Sol"
895,73,Jason,2,4133,"Giuseppe Andrews"
896,73,Chris,2,4134,"Keram Malicki-Sánchez"
902,75,"President James Dale / Art Land",2,514,"Jack Nicholson"
903,75,"First Lady Marsha Dale",1,515,"Glenn Close"
904,75,"Barbara Land",1,516,"Annette Bening"
905,75,"Professor Donald Kessler",2,517,"Pierce Brosnan"
906,75,"Rude Gambler",2,518,"Danny DeVito"
907,75,"Press Secretary Jerry Ross",2,519,"Martin Short"
908,75,"Nathalie Lake",1,520,"Sarah Jessica Parker"
909,75,"Jason Stone",2,521,"Michael J. Fox"
910,75,"General Decker",2,522,"Rod Steiger"
911,75,Himself,2,523,"Tom Jones"
912,75,"Taffy Dale",1,524,"Natalie Portman"
913,75,"Richie Norris",2,526,"Lukas Haas"
914,75,"Grandma Florence Norris",1,528,"Sylvia Sidney"
926,75,"Martian Girl",1,4452,"Lisa Marie"
927,75,"Byron Williams",2,4774,"Jim Brown"
928,75,"Louise Williams",1,2230,"Pam Grier"
932,76,Jesse,2,569,"Ethan Hawke"
933,76,"Wife on Train",1,571,"Andrea Eckert"
934,76,"Husband on Train",0,572,"Hanno Pöschl"
935,76,"Guy on Bridge",2,573,"Karl Bruckschwaiger"
936,76,"Guy on Bridge",0,574,"Tex Rubinowitz"
942,76,"Cafe Patron",2,3722,"Hans Weingartner"
943,76,"Céline",1,1146,"Julie Delpy"
948,76,"Street Poet",0,3735,"Dominik Castell"
949,76,"Belly Dancer",0,3736,"Bilge Jeschim"
950,76,"Guitar Player in Club",0,3737,"Harold Waiglein"
951,76,Bartender,0,3738,"Haymon Maria Buttinger"
952,76,Percussionist,0,3739,Kurti
955,76,"Palm Reader",1,146859,"Erni Mangold"
956,76,"Cafe Patron",0,1265413,"Liese Lyon"
957,76,"Cafe Patron",0,1265414,"Peter Ily Huemer"
958,76,"Cafe Patron",0,1265415,"Otto Reiter"
959,76,"Cafe Patron",0,1265416,"Hubert Fabian Kulterer"
960,76,"Cafe Patron",0,1265417,"Branko Andric"
961,76,"Cafe Patron",0,1265418,"Constanze Schweiger"
962,76,"Cafe Patron",2,3727,"John Sloss"
963,76,"Cafe Patron",0,1265419,"Alexandra Seibel"
964,76,"Cafe Patron",0,1265420,"Georg Schöllhammer"
965,76,"Cafe Patron",0,1265421,"Christian Ankowitsch"
966,76,"Cafe Patron",0,1265422,"Wilbirg Reiter"
967,76,"Musician on Boat",0,1265423,"Barbara Klebel"
968,76,"Musician on Boat",0,1265424,"Wolfgang Staribacher"
969,76,"Harpsichord Player",0,1265425,"Wolfgang Glüxam"
973,77,Leonard,2,529,"Guy Pearce"
974,77,Natalie,1,530,"Carrie-Anne Moss"
975,77,"Teddy Gammell",2,532,"Joe Pantoliano"
976,77,Burt,2,534,"Mark Boone Junior"
977,77,Waiter,2,535,"Russ Fega"
978,77,"Leonard's Wife",1,536,"Jorja Fox"
979,77,Sammy,2,537,"Stephen Tobolowsky"
980,77,"Mrs. Jankis",1,538,"Harriet Sansom Harris"
981,77,Doctor,2,539,"Thomas Lennon"
982,77,Dodd,2,540,"Callum Keith Rennie"
983,77,Blonde,1,542,"Kimberly Campbell"
984,77,Tattooist,1,543,"Marianne Muellerleile"
985,77,Jimmy,2,544,"Larry Holden"
997,78,"Rick Deckard",2,3,"Harrison Ford"
998,78,"Roy Batty",2,585,"Rutger Hauer"
999,78,Rachael,1,586,"Sean Young"
1000,78,Gaff,2,587,"Edward James Olmos"
1001,78,Pris,1,589,"Daryl Hannah"
1002,78,"J.F. Sebastian",2,590,"William Sanderson"
1003,78,"Leon Kowalski",2,591,"Brion James"
1004,78,"Eldon Tyrell",0,592,"Joe Turkel"
1005,78,Zhora,1,593,"Joanna Cassidy"
1019,78,"Hannibal Chew",2,20904,"James Hong"
1022,78,Holden,2,58495,"Morgan Paull"
1023,78,Bear,2,53760,"Kevin Thompson"
1024,78,Kaiser,2,943481,"John Edward Allen"
1025,78,"Taffey Lewis",0,107074,"Hy Pyke"
1026,78,"Cambodian Lady",1,951333,"Kimiko Hiroshige"
1027,78,Saleslady,1,949610,"Carolyn DeMirjian"
1029,78,"Howie Lee",0,1221198,"Bob Okazaki"
1034,79,Nameless,2,1336,"Jet Li"
1035,79,"Broken Sword",2,1337,"Tony Leung Chiu-Wai"
1036,79,Moon,1,1339,"Zhang Ziyi"
1037,79,"King of Qin",2,1340,"Chen Dao-Ming"
1038,79,Sky,2,1341,"Donnie Yen"
1039,79,"Old Scholar",0,1342,"Liu Zhong Yuan"
1040,79,"Old Servant",0,1343,"Zheng Tia Yong"
1041,79,"Prime Minister",0,1344,"Yan Qin"
1042,79,General,0,1345,"Chang Xiao Yang"
1063,80,Jesse,2,569,"Ethan Hawke"
1064,80,"Céline",1,1146,"Julie Delpy"
1073,80,"Bookstore Manager",2,649,"Vernon Dobtcheff"
1074,80,"Journalist #1",1,651,"Louise Lemoine Torrès"
1075,80,Waitress,1,657,"Mariane Plasteig"
1076,80,Philippe,0,3728,Diabolo
1077,80,"Boat Attendant",0,3729,"Denis Evrard"
1078,80,"Man at Grill",2,3730,"Albert Delpy"
1079,80,"Woman in Courtyard",1,3731,"Marie Pillet"
1081,81,"Nausicaä (voice)",0,613,"Sumi Shimamoto"
1082,81,"Jihl (voice)",0,614,"Mahito Tsujimura"
1083,81,"Oh-Baba (voice)",1,615,"Hisako Kyouda"
1084,81,"Yupa (voice)",2,616,"Gorō Naya"
1085,81,"Mito (voice)",0,617,"Ichirō Nagai"
1086,81,"Goru (voice)",0,618,"Kōhei Miyauchi"
1087,81,"Gikkuri (voice)",2,619,"Jōji Yanami"
1088,81,"Niga (voice)",0,620,"Minoru Yada"
1089,81,"Teto (voice)",0,621,"Rihoko Yoshida"
1090,81,"Asbel (voice)",0,622,"Yōji Matsuda"
1091,81,"Lastel (voice)",0,623,"Mîna Tominaga"
1092,81,"Kushana (voice)",0,624,"Yoshiko Sakakibara"
1093,81,"Kurotowa (voice)",0,625,"Iemasa Kayumi"
1094,81,"Commando (voice)",0,626,"Tetsuo Mizutori"
1107,83,"Susan Watkins",1,644,"Blanchard Ryan"
1108,83,"Daniel Kintner",2,646,"Daniel Travis"
1113,83,Seth,2,1187,"Saul Stein"
1115,85,Indy,2,3,"Harrison Ford"
1116,85,"Marion Ravenwood",1,650,"Karen Allen"
1117,85,"Dr. René Belloq",0,652,"Paul Freeman"
1118,85,"Major Arnold Toht",2,653,"Ronald Lacey"
1119,85,Sallah,2,655,"John Rhys-Davies"
1120,85,"Dr. Marcus Brody",2,656,"Denholm Elliott"
1121,85,"Colonel Dietrich",2,659,"Wolf Kahler"
1122,85,Gobler,2,660,"Anthony Higgins"
1123,85,"Barranca / Monkey Man",0,661,"Vic Tablian"
1124,85,"Col. Musgrove",0,662,"Don Fellows"
1125,85,"Major Eaton",2,663,"William Hootkins"
1126,85,Satipo,2,658,"Alfred Molina"
1140,85,"Messenger Pirate",0,55909,"Eddie Tagoe"
1141,85,Katanga,2,2247,"George Harris"
1145,87,"Indiana Jones",2,3,"Harrison Ford"
1146,87,"Willie Scott",1,689,"Kate Capshaw"
1147,87,"Short Round",0,690,"Jonathan Ke Quan"
1148,87,"Mola Ram",0,691,"Amrish Puri"
1149,87,"Chattar Lal",0,693,"Roshan Seth"
1150,87,"Captain Blumburtt",2,694,"Philip Stone"
1151,87,"Lao Che",0,695,"Roy Chiao"
1152,87,"Wu Han",0,696,"David Yip"
1153,87,"Kao Kan",2,11397,"Ric Young"
1154,87,Chen,0,699,"Chua Kah Joo"
1155,87,"Maitre d'",0,701,"Rex Ngui"
1156,87,"Chief Henchman",2,702,"Philip Tan"
1157,87,"Art Weber",2,707,"Dan Aykroyd"
1177,88,"Baby (Frances) Houseman",1,722,"Jennifer Grey"
1178,88,"Johnny Castle",2,723,"Patrick Swayze"
1179,88,"Penny Johnson",1,724,"Cynthia Rhodes"
1180,88,"Dr. Jake Houseman",2,725,"Jerry Orbach"
1181,88,"Max Kellerman",2,726,"Jack Weston"
1182,88,"Lisa Houseman",1,727,"Jane Brucker"
1183,88,"Marjorie Houseman",1,728,"Kelly Bishop"
1184,88,"Neil Kellerman",2,729,"Lonny Price"
1185,88,"Robbie Gould",0,730,"Max Cantor"
1186,88,"Mr. Schumacher",0,733,"Alvin Myerovich"
1187,88,"Mrs. Schumacher",1,734,"Paula Trueman"
1193,88,"Tito Suarez",0,4198,"Charles 'Honi' Coles"
1194,88,"Billy Kostecki",2,4199,"Neal Jones"
1195,88,Stan,2,4201,"Wayne Knight"
1196,88,"Vivian Pressman",0,4202,"Miranda Garrison"
1197,88,"Moe Pressman",2,4203,"Garry Goodrow"
1198,88,"Staff Kid",0,4204,"Antone Pagan"
1199,88,"Bus Boy",0,4205,"Thomas Cannold"
1200,88,"Dirty Dancer",0,4206,"Heather Lea Gerdes"
1201,88,"Dirty Dancer",0,4207,"Jesus Fuentes"
1202,88,"Dirty Dancer",0,4208,"M.R. Fletcher"
1203,88,"Dirty Dancer",0,4209,"Karen Getz"
1204,88,"Dirty Dancer",0,4210,"Andrew Charles Koch"
1205,88,"Dirty Dancer",0,4211,"D.A. Pauley"
1206,88,"Dirty Dancer",0,4212,"Jennifer Stahl"
1207,88,"Dirty Dancer",0,4213,"Dorian Sanchez"
1210,88,Magician,0,1022730,"Cousin Brucie Morrow"
1218,89,"Indiana Jones",2,3,"Harrison Ford"
1219,89,"Professor Henry Jones",2,738,"Sean Connery"
1220,89,"Dr. Marcus Brody",2,656,"Denholm Elliott"
1221,89,"Dr. Elsa Schneider",1,739,"Alison Doody"
1222,89,Sallah,2,655,"John Rhys-Davies"
1223,89,"Walter Donovan",2,740,"Julian Glover"
1224,89,"Indiana Jones (young)",2,741,"River Phoenix"
1225,89,Vogel,2,742,"Michael Byrne"
1226,89,Kazim,2,743,"Kevork Malikyan"
1227,89,"Grail Knight",2,744,"Robert Eddison"
1228,89,Fedora,2,745,"Richard Young"
1229,89,Sultan,2,746,"Alexei Sayle"
1230,89,"Panama Hat",2,748,"Paul Maxwell"
1231,89,"Mrs. Donovan",1,749,"Isla Blair"
1243,89,Butler,2,649,"Vernon Dobtcheff"
1251,90,"Det. Axel Foley",2,776,"Eddie Murphy"
1252,90,"Det. William 'Billy' Rosewood",2,777,"Judge Reinhold"
1253,90,"Det. Sgt. John Taggart",2,778,"John Ashton"
1254,90,"Jeannette 'Jenny' Summers",1,779,"Lisa Eilbacher"
1255,90,"Lt. Andrew Bogomil",2,780,"Ronny Cox"
1256,90,Jeffrey,2,781,"Paul Reiser"
1257,90,"Victor Maitland",2,782,"Steven Berkoff"
1258,90,"Zack, Maitland's Thug",2,783,"Jonathan Banks"
1259,90,Serge,2,4689,"Bronson Pinchot"
1260,90,"Mikey Tandino",2,785,"James Russo"
1261,90,"Police Chief Hubbard",2,786,"Stephen Elliott"
1262,90,"Insp. Douglas Todd",2,787,"Gilbert R. Hill"
1263,90,"Det. Foster",0,788,"Art Kimbro"
1264,90,"Det. McCabe",0,789,"Joel Bailey"
1265,90,Casey,2,790,"Michael Champion"
1278,91,(voice),2,174923,"Abel Jacquin"
1279,91,(voice),2,174950,"Alexandre O'Neill"
1281,93,"Paul Biegler",2,854,"James Stewart"
1282,93,"Laura Manion",1,855,"Lee Remick"
1283,93,"Lt. Frederick Manion",2,856,"Ben Gazzara"
1284,93,"Parnell Emmett McCarthy",2,857,"Arthur O'Connell"
1285,93,"Pie Eye (uncredited)",2,858,"Duke Ellington"
1287,93,"Maida Rutledge",1,860,"Eve Arden"
1288,93,"Mary Pilant",1,861,"Kathryn Grant"
1289,93,"Claude Dancer",2,862,"George C. Scott"
1290,93,"Dr. Matthew Smith",2,863,"Orson Bean"
1291,93,"George Lemon",2,866,"Russ Brown"
1307,95,"Harry S. Stamper",2,62,"Bruce Willis"
1308,95,"Dan Truman, NASA Administrator",2,879,"Billy Bob Thornton"
1309,95,"A.J. Frost",2,880,"Ben Affleck"
1310,95,"Grace Stamper",1,882,"Liv Tyler"
1311,95,"Charles 'Chick' Chapple",2,883,"Will Patton"
1312,95,Rockhound,2,884,"Steve Buscemi"
1313,95,"Colonel William Sharp, Shuttle Freedom Pilot",2,886,"William Fichtner"
1314,95,"Jayotis 'Bear' Kurleenbear",2,61981,"Michael Clarke Duncan"
1315,95,"Lev Andropov, Russian Cosmonaut",2,53,"Peter Stormare"
1329,95,"Oscar Choi",2,887,"Owen Wilson"
1330,95,Max,2,236327,"Ken Hudson Campbell"
1331,95,"Co-Pilot Jennifer Watts",1,42707,"Jessica Steen"
1332,95,"Flight Director Clark",2,8191,"Chris Ellis"
1333,95,"General Kimsey",2,65827,"Keith David"
1334,95,"Ronald Quincy",2,11355,"Jason Isaacs"
1347,96,"Det. Axel Foley",2,776,"Eddie Murphy"
1348,96,"Det. William 'Billy' Rosewood",2,777,"Judge Reinhold"
1349,96,"Det. Sgt. John Taggart",2,778,"John Ashton"
1350,96,"Maxwell Dent",2,920,"Jürgen Prochnow"
1351,96,"Capt./Chief Andrew Bogomil",2,780,"Ronny Cox"
1352,96,"Karla Fry",1,921,"Brigitte Nielsen"
1353,96,"Charles 'Chip' Cain",2,923,"Dean Stockwell"
1354,96,"Det. Jeffrey Friedman",2,781,"Paul Reiser"
1355,96,"Insp. Douglas Todd",2,787,"Gilbert R. Hill"
1356,96,"Nikos Thomopolis",2,925,"Paul Guilfoyle"
1357,96,"Playboy Playmate",1,926,"Ola Ray"
1358,96,"Playboy Playmate",0,928,"Rebecca Ferratti"
1359,96,"Police Chief Harold Lutz",2,922,"Allen Garfield"
1360,96,"Playboy Mansion Valet",2,2632,"Chris Rock"
1361,97,"Kevin Flynn/Clu",2,1229,"Jeff Bridges"
1362,97,"Alan Bradley/Tron",2,2547,"Bruce Boxleitner"
1363,97,"Ed Dillinger/Sark/Voice of Master Control Program",2,2076,"David Warner"
1364,97,Lora/Yori,0,2548,"Cindy Morgan"
1365,97,"Dr. Walter Gibbs/Dumont",0,2549,"Barnard Hughes"
1366,97,"Ram/Popcorn Co-Worker",2,2550,"Dan Shor"
1385,97,Crom,2,12876,"Peter Jurasik"
1386,97,"Peter/Sark's Lieutenant",0,12877,"Tony Stephano"
1387,97,"Warrior #1",0,12878,"Craig Chudy"
1388,97,"Warrior #2",0,12879,"Vince Deadrick Jr."
1389,97,"Expert Disc Warrior",0,12880,"Sam Schatz"
1397,98,Maximus,2,934,"Russell Crowe"
1398,98,Commodus,2,73421,"Joaquin Phoenix"
1399,98,Lucilla,1,935,"Connie Nielsen"
1400,98,Proximo,2,936,"Oliver Reed"
1401,98,"Marcus Aurelius",2,194,"Richard Harris"
1402,98,Gracchus,2,937,"Derek Jacobi"
1403,98,Juba,2,938,"Djimon Hounsou"
1404,98,Falco,0,939,"David Schofield"
1405,98,Gaius,2,940,"John Shrapnel"
1406,98,Quintus,2,941,"Tomas Arana"
1407,98,Hagen,2,942,"Ralf Moeller"
1416,98,Cicero,2,2478,"Tommy Flanagan"
1417,98,Lucius,2,4012,"Spencer Treat Clark"
1418,98,Cassius,2,15196,"David Hemmings"
1419,98,Tigris,2,20761,"Sven-Ole Thorsen"
1420,98,"Praetorian Guard #1",2,1052482,"Alun Raglan"
1421,98,"Maximus' Wife",1,58787,"Giannina Facio"
1426,99,Manuela,1,953,"Cecilia Roth"
1427,99,Huma,1,954,"Marisa Paredes"
1428,99,Rosa,1,955,"Penélope Cruz"
1429,99,Nina,1,958,"Candela Peña"
1430,99,Agrado,0,961,"Antonia San Juan"
1431,99,"Rosa's Mother",0,962,"Rosa Maria Sardà"
1432,99,Lola,0,963,"Toni Cantó"
1433,99,Esteban,2,964,"Eloy Azorín"
1434,99,"Rosa's Father",2,965,"Fernando Fernán Gómez"
1440,99,Mario,2,3650,"Carlos Lozano"
1441,99,"Actor ""Doctor""",2,3651,"Fernando Guillén"
1442,99,"Doctor 1",0,3652,"Manuel Morón"
1443,99,"Doctor 2",0,3653,"José Luis Torrijo"
1444,99,Malena,1,3654,"Malena Gutiérrez"
1445,99,Yael,1,3655,"Yael Barnatán"
1462,100,Tom,2,973,"Jason Flemyng"
1463,100,Soap,2,974,"Dexter Fletcher"
1464,100,Eddie,2,975,"Nick Moran"
1465,100,Bacon,2,976,"Jason Statham"
1466,100,Winston,2,978,"Steven Mackintosh"
1467,100,"Big Chris",2,980,"Vinnie Jones"
1468,100,JD,2,982,Sting
1469,100,J,2,984,"Nicholas Rowe"
1470,100,Charles,0,985,"Nick Marcq"
1471,100,Willie,2,986,"Charles Forbes"
1472,100,"Barry the Baptist",2,987,"Lenny McLean"
1473,100,"Little Chris",2,988,"Peter McNicholl"
1474,100,"'Hatchet' Harry Lonsdale",0,989,"P.H. Moriarty"
1475,100,Dog,2,990,"Frank Harper"
1476,100,Plank,2,991,"Steve Sweeney"
1477,100,Paul,2,992,"Huggy Leaver"
1478,100,John,2,993,"Tony McMahon"
1479,100,"Nick the Greek",2,994,"Stephen Marcus"
1480,100,"Rory Breaker",2,995,"Vas Blackwood"
1481,100,Dean,2,4317,"Jake Abraham"
1482,100,Gary,2,4318,"Victor McGuire"
1494,101,"Léon Montana",2,1003,"Jean Reno"
1495,101,"Norman Stansfield",2,64,"Gary Oldman"
1496,101,Tony,2,1004,"Danny Aiello"
1497,101,Malky,2,1005,"Peter Appel"
1498,101,"Mathilda Lando",1,524,"Natalie Portman"
1503,102,Cecilie,1,1017,"Sonja Richter"
1504,102,Joachim,2,1018,"Nikolaj Lie Kaas"
1505,102,Niels,2,1019,"Mads Mikkelsen"
1506,102,Marie,0,4458,"Paprika Steen"
1507,102,Stine,0,1021,"Stine Bjerregaard"
1508,102,Hanne,0,4459,"Birthe Neumann"
1509,102,Finn,0,1023,"Niels Olsen"
1510,102,Thomsen,2,1024,"Ulf Pilgaard"
1511,102,Gustav,0,1025,"Ronnie Lorenzen"
1512,102,Robert,0,1026,"Anders Nyborg"
1526,103,"Travis Bickle",2,380,"Robert De Niro"
1527,103,Betsy,1,1036,"Cybill Shepherd"
1528,103,"'Sport' Matthew",2,1037,"Harvey Keitel"
1529,103,"Iris Steensma",1,1038,"Jodie Foster"
1530,103,Wizard,2,1039,"Peter Boyle"
1531,103,"Senator Charles Palantine",2,1040,"Leonard Harris"
1532,103,Tom,2,13,"Albert Brooks"
1533,103,"Concession Girl",1,1041,"Diahnne Abbott"
1534,103,"Policeman al rally",0,1043,"Gino Ardito"
1548,103,"Man in cab",2,1032,"Martin Scorsese"
1549,103,"Iris' Time Keeper",2,77255,"Murray Moston"
1550,103,"Secret Service Agent",0,1274408,"Richard Higgs"
1551,103,"Tom's Assistant",0,1274409,"Bill Minkin"
1552,103,Mafioso,0,169093,"Bob Maroff"
1553,103,"Melio, Delicatessen Owner",2,2561,"Victor Argo"
1563,104,Lola,1,679,"Franka Potente"
1564,104,Manni,2,677,"Moritz Bleibtreu"
1565,104,"Lola's Father",2,1081,"Herbert Knaup"
1566,104,"Frau Hansen",0,1082,"Nina Petri"
1567,104,"Herr Schuster",2,1083,"Armin Rohde"
1568,104,"Homeless Man",2,1084,"Joachim Król"
1569,104,Ronnie,2,1086,"Heino Ferch"
1570,104,"Herr Kruse",0,1087,"Lars Rudolph"
1571,104,"Herr Meier",2,1088,"Ludger Pistor"
1574,104,Mike,0,3702,"Sebastian Schipper"
1575,104,Mother,1,3703,"Ute Lubosch"
1576,104,Doris,1,3704,"Julia Lindig"
1577,104,"Cleaning Person",0,3705,"Andreas Petri"
1578,104,Croupier,0,3706,"Klaus Müller"
1579,104,"Casino Manager",0,3707,"Utz Krause"
1580,104,"Ambulance Driver",2,3708,"Volkhart Buff"
1582,104,"Blind Woman",1,16782,"Monica Bleibtreu"
1584,104,"Frau Jäger",0,142653,"Suzanne von Borsody"
1596,105,"Marty McFly",2,521,"Michael J. Fox"
1597,105,"Dr. Emmett Brown",2,1062,"Christopher Lloyd"
1598,105,"Lorraine Baines",1,1063,"Lea Thompson"
1599,105,"George McFly",2,1064,"Crispin Glover"
1600,105,"Biff Tannen",2,1065,"Thomas F. Wilson"
1601,105,"Jennifer Parker",1,1066,"Claudia Wells"
1602,105,"Dave McFly",2,1067,"Marc McClure"
1603,105,"Linda McFly",1,1068,"Wendie Jo Sperber"
1604,105,"Sam Baines",0,1069,"George DiCenzo"
1605,105,"Stella Baines",1,1070,"Frances Lee McCain"
1606,105,"Mr. Strickland",2,1072,"James Tolkan"
1607,105,"Marvin Berry",0,1074,"Harry Waters, Jr."
1608,105,Match,2,1954,"Billy Zane"
1609,105,Skinhead,2,11673,"J.J. Cohen"
1610,105,3-D,2,1953,"Casey Siemaszko"
1611,105,"Goldie Wilson",0,84494,"Donald Fullilove"
1612,105,Babs,0,97708,"Lisa Freeman"
1613,105,Betty,1,1116544,"Cristen Kauffman"
1614,105,"Clocktower Lady",1,172280,"Elsa Raven"
1615,105,"Pa Peabody",2,97718,"Will Hare"
1616,105,"Ma Peabody",1,129319,"Ivy Bethune"
1617,105,"Sherman Peabody",2,184030,"Jason Marin"
1618,105,"Daughter Peabody",0,1200788,"Katherine Britton"
1619,105,"Milton Baines",2,94500,"Jason Hervey"
1620,105,"Sally Baines",0,139044,"Maia Brewton"
1621,105,Dixon,2,18708,"Courtney Gains"
1622,105,Terrorist,0,238572,"Richard L. Duran"
1623,105,"Terrorist Van Driver",2,1020340,"Jeff O'Haco"
1624,105,"Scooter Kid #1",2,21065,"Johnny Green"
1625,105,"Scooter Kid #2",0,158713,"Jamie Abbott"
1626,105,Cop,2,99725,"Read Morgan"
1627,105,"Bystander #1",1,77874,"Sachi Parker"
1628,105,"Bystander #2",2,160343,"Robert Krantz"
1629,105,"Guy #1",0,3038,"Gary Riley"
1630,105,"Girl #1",0,175060,"Karen Petrasek"
1631,105,Starlighter,0,1200791,"Tommy Thomas"
1632,105,Starlighter,0,1200792,"Granville 'Danny' Young"
1633,105,Starlighter,0,1200793,"David Harold Brown"
1634,105,Starlighter,0,1200794,"Lloyd L. Tolbert"
1635,105,Pinhead,2,964124,"Paul Hanson"
1636,105,Pinhead,0,1200796,"Lee Brownfield"
1637,105,Pinhead,0,180468,"Robert DeLapp"
1638,105,"Man driving jeep - 1985 (uncredited)",2,16474,"Walter Scott"
1639,105,"1955 Radio Announcer (voice) (uncredited)",2,9971,"Charles L. Campbell"
1640,105,"TV Newscaster (uncredited)",1,100600,"Deborah Harmon"
1641,105,"High School Girl (uncredited)",0,1200797,"Janine King"
1642,105,"High School Band Audition Judge (uncredited)",2,168702,"Huey Lewis"
1643,105,"Student (uncredited)",0,553735,"Tom Tangen"
1656,106,"Major Alan 'Dutch' Schaeffer",2,1100,"Arnold Schwarzenegger"
1657,106,"Major George Dillon",0,1101,"Carl Weathers"
1658,106,Anna,1,1102,"Elpidia Carrillo"
1659,106,"Sergeant 'Mac' Eliot",2,1103,"Bill Duke"
1660,106,Blain,2,1104,"Jesse Ventura"
1661,106,Billy,2,1105,"Sonny Landham"
1662,106,"Poncho Ramirez",2,1106,"Richard Chaves"
1663,106,"General Phillips",2,1107,"R. G. Armstrong"
1664,106,Hawkins,2,1108,"Shane Black"
1665,106,"Helicopter Pilot / Predator",2,1109,"Kevin Peter Hall"
1673,107,Turkish,2,976,"Jason Statham"
1674,107,"Mickey O'Neil",2,287,"Brad Pitt"
1675,107,Tommy,2,1115,"Stephen Graham"
1676,107,"Bullet Tooth Tony",2,980,"Vinnie Jones"
1677,107,"Brick Top Polford",2,1116,"Alan Ford"
